Player ID,Name,First Name,Last Name,Age,Birth Date,Birth Place,Birth Country,Nationality,Height,Weight,Injured,Photo,TeamID,TeamName,TeamLogo,GamesAppearences,GamesLineups,GamesMin,GamesNumber,GamesPosition,GamesRating,GamesCaptain,SubsIn,SubsOut,SubsBench,ShotsTotal,ShotsOn,ShotsGoals,ShotsConceded,ShotsAssists,ShotsSaves,PassesTotal,PassesKey,PassesAccuracy,TacklesTotal,TacklesBlocks,TacklesInterceptions,DuelsTotal,DuelsWon,DribblesAttempts,DribblesSuccess,DribblesPast,FoulsDrawn,FoulsCommitted,CardsYellow,CardsYellowRed,CardsRed,PenaltyWon,PenaltyCommited,PenaltyScored,PenaltyMissed,PenaltySaved,TeamID2,TeamName2,TeamLogo2,GamesAppearences2,GamesLineups2,GamesMin2,GamesNumber2,GamesPosition2,GamesRating2,GamesCaptain2,SubsIn2,SubsOut2,SubsBench2,ShotsTotal2,ShotsOn2,ShotsGoals2,ShotsConceded2,ShotsAssists2,ShotsSaves2,PassesTotal2,PassesKey2,PassesAccuracy2,TacklesTotal2,TacklesBlocks2,TacklesInterceptions2,DuelsTotal2,DuelsWon2,DribblesAttempts2,DribblesSuccess2,DribblesPast2,FoulsDrawn2,FoulsCommitted2,CardsYellow2,CardsYellowRed2,CardsRed2,PenaltyWon2,PenaltyCommited2,PenaltyScored2,PenaltyMissed2,PenaltySaved2
391597,M. Gürlek,Mevlüt Emir,Gürlek,18,8/20/2005,Antalya,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/391597.png,1005, Antalyaspor, https://media.api-sports.io/football/teams/1005.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
391599,A. Keskin,Ali İhsan,Keskin,19,7/17/2004,Trabzon,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/391599.png,3578, İstanbulspor, https://media.api-sports.io/football/teams/3578.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
392082,Y. Erata,Yusuf,Erata,17,1/6/2007,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/392082.png,3601, Pendikspor, https://media.api-sports.io/football/teams/3601.png,0,0,0, null, Midfielder, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
392083,E. Çiçek,Emircan,Çiçek,17,4/8/2007,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/392083.png,3601, Pendikspor, https://media.api-sports.io/football/teams/3601.png,0,0,0, null, Attacker, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
392084,S. Atmaca,Sirac Bera,Atmaca,18,1/4/2005,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/392084.png,3601, Pendikspor, https://media.api-sports.io/football/teams/3601.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
392093,E. Yılmaz,Emirhan,Yılmaz,20,4/22/2004,Artvin,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/392093.png,1007, Rizespor, https://media.api-sports.io/football/teams/1007.png,0,0,0, null, Attacker, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394215,O. Çevikkan,Onuralp,Çevikkan,18,1/2/2006,İzmir,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394215.png,998, Trabzonspor, https://media.api-sports.io/football/teams/998.png,0,0,0, null, Goalkeeper, null, False,0,0,5, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394216,E. Arkutcu,Emirhan,Arkutcu,18,1/14/2006,null,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394216.png,611, Fenerbahce, https://media.api-sports.io/football/teams/611.png, null, null, null, null, Midfielder, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394217,S. Sargın,Samet Seymen,Sargın,18,4/1/2006,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394217.png,611, Fenerbahce, https://media.api-sports.io/football/teams/611.png, null, null, null, null, Midfielder, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394221,E. Yaşar,Emir,Yaşar,17,1/16/2006,Balıkesir,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394221.png,549, Besiktas, https://media.api-sports.io/football/teams/549.png,0,0,0, null, Goalkeeper, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394222,G. Gürpüz,Gökdeniz,Gürpüz,18,2/25/2006,Duisburg,Germany,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394222.png,645, Galatasaray, https://media.api-sports.io/football/teams/645.png,0,0,0, null, Midfielder, null, False,0,0,4, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394386,N. Eriş,Nihat,Eriş,19,8/12/2004,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394386.png,1004, Kasimpasa, https://media.api-sports.io/football/teams/1004.png,0,0,0, null, Defender, null, False,0,0,0, null, null,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394446,E. Aydın,Eren Emre,Aydın,20,8/20/2004,Artvin,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394446.png,1007, Rizespor, https://media.api-sports.io/football/teams/1007.png,0,0,0, null, Defender, null, False,0,0,4, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394447,M. Şebelek,Muhammet Enes,Şebelek,19,9/7/2005,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394447.png,1007, Rizespor, https://media.api-sports.io/football/teams/1007.png,0,0,0, null, Attacker, null, False,0,0,1, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
394448,H. Özbakır,Habil,Özbakır,18,2/6/2005,Bursa,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/394448.png,1007, Rizespor, https://media.api-sports.io/football/teams/1007.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
398088,E. Emre,Eren,Emre,19,8/20/2004,null,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/398088.png,1007, Rizespor, https://media.api-sports.io/football/teams/1007.png, null, null, null, null, Midfielder, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
399761,Y. Yıldız,Yunus Emre,Yıldız,18,5/25/2005,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/399761.png,3603, Samsunspor, https://media.api-sports.io/football/teams/3603.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
399864,E. Sarıalioğlu,Enver Azmi,Sarıalioğlu,20,6/25/2004,Trabzon,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/399864.png,3578, İstanbulspor, https://media.api-sports.io/football/teams/3578.png,0,0,0, null, Midfielder, null, False,0,0,5, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
401427,D. Demir,Muhammet Doğukan,Demir,18,1/17/2006,İstanbul,Türkiye,Türkiye,190 cm,null,FALSE,https://media.api-sports.io/football/players/401427.png,611, Fenerbahce, https://media.api-sports.io/football/teams/611.png,0,0,0, null, Goalkeeper, null, False,0,0,1, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
402497,A. Öztürk,Ata,Öztürk,20,1/23/2003,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/402497.png,3563, Adana Demirspor, https://media.api-sports.io/football/teams/3563.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
404325,E. Kaya,Eren,Kaya,20,3/27/2004,Sivas,Türkiye,Türkiye,179 cm,null,FALSE,https://media.api-sports.io/football/players/404325.png,1002, Sivasspor, https://media.api-sports.io/football/teams/1002.png,2,0,5, null, Attacker, '6.500000', False,2,0,7, null, null,0,0, null, null,5, null,1,1, null, null,4,1, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
404374,A. Yılmaz,Emirhan Alperen,Yılmaz,18,7/29/2005,Antalya,Türkiye,Türkiye,187 cm,null,FALSE,https://media.api-sports.io/football/players/404374.png,1005, Antalyaspor, https://media.api-sports.io/football/teams/1005.png, null, null, null, null, Attacker, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
404375,M. Dinç,Mert,Dinç,18,3/17/2005,Kayseri,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/404375.png,1001, Kayserispor, https://media.api-sports.io/football/teams/1001.png, null, null, null, null, Defender, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
404634,B. Şentürk,Bilal Musa,Şentürk,19,4/19/2004,İstanbul,Türkiye,Türkiye,null,null,FALSE,https://media.api-sports.io/football/players/404634.png,564, Istanbul Basaksehir, https://media.api-sports.io/football/teams/564.png, null, null, null, null, Midfielder, null, False, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
404708,M. Dursun,Muhammed Mert,Dursun,20,11/30/2004,Ankara,Türkiye,Türkiye,182 cm,null,FALSE,https://media.api-sports.io/football/players/404708.png,1002, Sivasspor, https://media.api-sports.io/football/teams/1002.png,0,0,0, null, Attacker, null, False,0,0,3, null, null,0,0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null,0,0,0, null, null,0,0, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
